single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=388778.7158836914
irr=0.07024972286649689



t	traditional_part	fund_part	total
178	0.0	213650.3166205263	213650.3166205263
179	0.0	217449.957331627	217449.957331627
180	0.0	209412.7482947514	209412.7482947514
181	0.0	215376.80491553302	215376.80491553302
182	0.0	228029.25673037456	228029.25673037456
183	0.0	231399.69386103057	231399.69386103057
184	0.0	212423.74448259184	212423.74448259184
185	0.0	200974.73586249008	200974.73586249008
186	0.0	214796.41919108637	214796.41919108637
187	0.0	204595.6515057862	204595.6515057862
188	0.0	222511.58096709565	222511.58096709565
189	0.0	230717.2465216508	230717.2465216508
190	0.0	230168.3012082182	230168.3012082182
191	0.0	245197.8868516239	245197.8868516239
192	0.0	250751.60643699384	250751.60643699384
193	0.0	258761.88818522004	258761.88818522004
194	0.0	258485.92529113477	258485.92529113477
195	0.0	265852.63285506243	265852.63285506243
196	0.0	262262.2916452652	262262.2916452652
197	0.0	257463.22972713975	257463.22972713975
198	0.0	251942.87465501856	251942.87465501856
199	0.0	237630.02669509713	237630.02669509713
200	0.0	220568.5014076426	220568.5014076426
201	0.0	244330.12223996638	244330.12223996638
202	0.0	243098.9335301199	243098.9335301199
203	0.0	245162.36454898896	245162.36454898896
204	0.0	255842.3228757932	255842.3228757932
205	0.0	266229.74200417113	266229.74200417113
206	0.0	274570.17238516867	274570.17238516867
207	0.0	272500.8220809439	272500.8220809439
208	0.0	255421.43430858123	255421.43430858123
209	0.0	265535.4783566591	265535.4783566591
210	0.0	268865.7970320727	268865.7970320727
211	0.0	274184.3557131586	274184.3557131586
212	0.0	280828.3598931718	280828.3598931718
213	0.0	275269.9918375378	275269.9918375378
214	0.0	276046.67567980866	276046.67567980866
215	0.0	277992.8752649758	277992.8752649758
216	0.0	292004.51366800506	292004.51366800506
217	0.0	295237.12126780587	295237.12126780587
218	0.0	305856.95865341375	305856.95865341375
219	0.0	311389.4709999556	311389.4709999556
220	0.0	317838.0106444376	317838.0106444376
221	0.0	313079.22519399464	313079.22519399464
222	0.0	328551.83910967933	328551.83910967933
223	0.0	318277.3231214764	318277.3231214764
224	0.0	327727.1328044582	327727.1328044582
225	0.0	342341.74952512153	342341.74952512153
226	0.0	351947.309289407	351947.309289407
227	0.0	360246.96838638047	360246.96838638047
228	0.0	347419.76151927904	347419.76151927904
229	0.0	362404.17685629387	362404.17685629387
230	0.0	364895.8043395714	364895.8043395714
231	0.0	367173.0304571843	367173.0304571843
232	0.0	374887.6726402418	374887.6726402418
233	0.0	382017.58738341567	382017.58738341567
234	0.0	376265.41203354346	376265.41203354346
235	0.0	390430.5797670539	390430.5797670539
236	0.0	384366.68031586695	384366.68031586695
237	0.0	393269.80136422213	393269.80136422213
238	0.0	402932.8902197555	402932.8902197555
239	0.0	401234.43107293604	401234.43107293604
240	0.0	388778.7158836914	388778.7158836914
