single_premium=100000.0
type=static_hybrid
benefit_at_maturity=937059.7329174294
irr=0.11837735225921864



t	traditional_part	fund_part	total
199	569065.0113536838	44732.217433173675	613797.2287868574
200	574887.4105940623	41521.068817423824	616408.4794114861
201	580769.4128292557	45994.65755701337	626764.070386269
202	586711.6282058452	45763.45487802647	632475.0830838718
203	592714.6731163877	46152.4625956351	638867.1357120228
204	598779.1702633544	48163.55910699751	646942.729370352
205	604905.7487237253	50119.60733453042	655025.3560582558
206	611095.0440142432	51690.31773749303	662785.3617517363
207	617347.6981573369	51301.31000075422	668649.0081580911
208	623664.3597477189	48086.49150389759	671750.8512516165
209	630045.684019665	49991.161367498345	680036.8453871633
210	636492.332914982	50618.71156417354	687111.0444791556
211	643004.9751516721	51620.58990437676	694625.5650560489
212	649584.2862932999	52872.02038044303	702456.306673743
213	656230.9488190684	51826.103429676084	708057.0522487444
214	662945.6521946145	51972.898794596505	714918.5509892111
215	669729.0929435275	52339.88722891997	722068.9801724475
216	676581.9747195999	54978.533921294045	731560.508640894
217	683505.0083798191	55587.7346720728	739092.7430518919
218	690498.9120581043	57587.82149991841	748086.7335580226
219	697564.4112398002	58630.068583025604	756194.4798228258
220	704702.2388369319	59844.80023210838	764547.0390690402
221	711913.1352642309	58949.348530560164	770862.483794791
222	719197.8485159391	61863.236521786006	781061.085037725
223	726557.134243399	59929.20758125985	786486.3418246589
224	733991.7558334382	61709.1013907416	795700.8572241799
225	741502.4844875567	64461.514476473196	805963.99896403
226	749090.0993019239	66270.76734189547	815360.8666438194
227	756755.3873481955	67834.13795203109	824589.5253002266
228	764499.1437551575	65419.35422809571	829918.4979832532
229	772322.1717912051	68241.49512368978	840563.6669148948
230	780225.2829476673	68711.24030051984	848936.5232481871
231	788209.2970229837	69140.61677244656	857349.9137954302
232	796275.0422077425	70593.89086357322	866868.9330713156
233	804423.3551705903	71937.06847110353	876360.4236416939
234	812655.0811450207	70854.45263820369	883509.5337832244
235	820971.0740170503	73522.4584175742	894493.5324346245
236	829372.1964137948	72381.12444685856	901753.3208606533
237	837859.3197929487	74058.2614737834	911917.5812667321
238	846433.3245331836	75878.52400437086	922311.8485375545
239	855095.1000254705	75559.24409627133	930654.3441217418
240	863845.5447653375	73214.1881520919	937059.7329174294
